date,year,month,month_name,day,day_of_week,country,region,state,city,latitude,longitude,group_name,attack_type,target_type,weapon_type,killed,wounded,casualties,log_casualties,success,suicide,summary
2017-01-25,2017,1,January,25,Wednesday,Iraq,Middle East & North Africa,Saladin,Tal Kasibah,34.53584,43.763918,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,1.0,1.0,2.0,1.0986122886681098,1,0,"01/25/2017: Assailants attacked Iraqi Volunteer Forces positions in Tal Kasibah, Saladin, Iraq. This was one of two coordinated attacks in the area on this date. At least two volunteer fighters were killed and two fighters were injured across both events. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-01-25,2017,1,January,25,Wednesday,Iraq,Middle East & North Africa,Saladin,Tikrit district,34.6,43.683333,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,1.0,1.0,2.0,1.0986122886681098,1,0,"01/25/2017: Assailants attacked Iraqi Volunteer Forces positions in Mutaybijah, Saladin, Iraq. This was one of two coordinated attacks in the area on this date. At least two volunteer fighters were killed and two fighters were injured across both events. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-01-26,2017,1,January,26,Thursday,Iraq,Middle East & North Africa,Al Anbar,Ankur,33.233311,43.429535,Islamic State of Iraq and the Levant (ISIL),Unknown,Military,Unknown,1.0,4.0,5.0,1.791759469228055,1,0,"01/26/2017: Assailants attacked Iraqi Volunteer Forces personnel in Ankur, Al Anbar, Iraq. At least one assailant was killed and two assailants and two volunteer fighters were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-26,2017,1,January,26,Thursday,Iraq,Middle East & North Africa,Saladin,Shirqat district,35.485833,43.240556,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,8.0,9.0,2.302585092994046,1,0,"01/26/2017: Assailants shelled Shirqat district, Saladin, Iraq. At least one person was killed and eight people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-26,2017,1,January,26,Thursday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,6.0,7.0,2.0794415416798357,1,0,"01/26/2017: Assailants fired mortars at Sumer neighborhood, Mosul, Nineveh, Iraq. At least one person was killed and six people were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-01-26,2017,1,January,26,Thursday,Iraq,Middle East & North Africa,Diyala,Rashid,33.773533,44.659943,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,0.0,3.0,3.0,1.3862943611198906,1,0,"01/26/2017: A drone dropped an explosive device on a civilian residence in Rashid, Diyala, Iraq. At least three people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-27,2017,1,January,27,Friday,Iraq,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,Islamic State of Iraq and the Levant (ISIL),Assassination,Police,Explosives,1.0,0.0,1.0,0.6931471805599453,0,1,"01/27/2017: A suicide bomber driving an explosives-laden vehicle attempted to target the convoy of police chief Hadi Irzayyij near Ramadi, Al Anbar, Iraq. Security forces opened fire, detonating the vehicle and killing the assailant. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-01-28,2017,1,January,28,Saturday,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,2.0,1.0,3.0,1.3862943611198906,1,1,"01/28/2017: A suicide bomber detonated an explosives-laden vehicle at a joint checkpoint in Fallujah, Al Anbar, Iraq. This was one of two coordinated suicide attacks at the same location within a short period of time. In addition to the assailants, at least two security members were killed and two security members were injured across both blasts. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-01-28,2017,1,January,28,Saturday,Iraq,Middle East & North Africa,Saladin,Tikrit,35.0325,43.646389,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,6.0,9.0,2.302585092994046,1,0,"01/28/2017: An explosive device detonated targeting civilians fleeing the area near Tikrit, Saladin, Iraq. At least three people were killed and six people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-28,2017,1,January,28,Saturday,Iraq,Middle East & North Africa,Nineveh,Aski Mosul,36.513781,42.735193,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,7.0,0.0,7.0,2.0794415416798357,0,1,"01/28/2017: Assailants, including two suicide bombers, attacked Peshmerga forces in Aski Mosul, Nineveh, Iraq. Seven assailants were killed as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-29,2017,1,January,29,Sunday,Iraq,Middle East & North Africa,Diyala,Hawrah,34.241562,44.528622,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,1.0,1.0,2.0,1.0986122886681098,1,0,"01/29/2017: Assailants attacked a military checkpoint in Hawrah, Diyala, Iraq. At least one soldier was killed and another soldier was injured in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-01-29,2017,1,January,29,Sunday,Iraq,Middle East & North Africa,Nineveh,Hammam al-Alil,36.158558,43.2551,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,9.0,0.0,9.0,2.302585092994046,0,1,"01/29/2017: Assailants, including a suicide bomber, raided Hammam al-Alil, Nineveh, Iraq. Security forces repelled the assault, killing nine assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-29,2017,1,January,29,Sunday,Iraq,Middle East & North Africa,Nineveh,Tal Abta,35.69,42.548889,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,4.0,4.0,8.0,2.1972245773362196,1,0,"01/29/2017: Assailants detonated an explosives-laden vehicle targeting Iraqi Volunteer Forces personnel in Tal Abta, Nineveh, Iraq. At least four volunteer fighters were killed and four volunteer fighters were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-29,2017,1,January,29,Sunday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Private Citizens & Property,Firearms,3.0,0.0,3.0,1.3862943611198906,1,0,"01/29/2017: Assailants executed three women in Ar Rifai neighborhood, Mosul, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of refusing to fight."
2017-01-29,2017,1,January,29,Sunday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,2.0,3.0,1.3862943611198906,1,0,"01/29/2017: Assailants dropped explosive devices from a drone in Faruq area, Mosul, Nineveh, Iraq. One person was killed and two people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-29,2017,1,January,29,Sunday,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,3.0,0.0,3.0,1.3862943611198906,1,0,"01/29/2017: Assailants executed three civilians in Hawijah district, Kirkuk, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of working with security forces and helping families flee the area."
2017-01-30,2017,1,January,30,Monday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,5.0,6.0,1.9459101490553132,1,0,"01/30/2017: Assailants fired mortars at Rashidiyah neighborhood in Mosul, Nineveh, Iraq. This was one of five similar attacks in the city on the same day. At least five people were killed and 22 people were injured across the five events. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-01-31,2017,1,January,31,Tuesday,Iraq,Middle East & North Africa,Saladin,Mutaybijah,34.093739,44.21817,Islamic State of Iraq and the Levant (ISIL),Unknown,Military,Unknown,2.0,1.0,3.0,1.3862943611198906,1,0,"01/31/2017: Assailants attacked Iraqi Armed Forces and Iraqi Volunteer Forces soldiers in Mutaybijah, Saladin, Iraq. At least two assailants were killed and one soldier was injured in the ensuing clash. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-31,2017,1,January,31,Tuesday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,0.0,3.0,1.3862943611198906,1,0,"01/31/2017: An explosives-rigged house belonging to a deceased security agent detonated in Tanak neighborhood, Mosul, Nineveh, Iraq. At least three children were killed in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-01-31,2017,1,January,31,Tuesday,Iraq,Middle East & North Africa,Saladin,Shirqat,35.499439,43.234894,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Unknown,Explosives,2.0,0.0,2.0,1.0986122886681098,1,0,"01/31/2017: An explosive device detonated as it was being planted in Shirqat, Saladin, Iraq. At least two assailants were killed in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-01,2017,2,February,1,Wednesday,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,5.0,0.0,5.0,1.791759469228055,1,0,"02/01/2017: Assailants executed five suspected government collaborators in Hawijah district, Kirkuk, Iraq. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-03,2017,2,February,3,Friday,Iraq,Middle East & North Africa,Al Anbar,Rutbah,33.036022,40.288158,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,30.0,0.0,30.0,3.4339872044851463,0,0,"02/03/2017: Assailants attacked the Kilu 70 area west of Rutbah, Al Anbar, Iraq. Security forces repelled the assault, killing 30 assailants. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-04,2017,2,February,4,Saturday,Iraq,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,Islamic State of Iraq and the Levant (ISIL),Unknown,Police,Unknown,5.0,0.0,5.0,1.791759469228055,0,0,"02/04/2017: Assailants attacked Iraqi Police Service (IPS) officers southwest of Tal Afar, Nineveh, Iraq. At least five assailants were killed in the ensuing clash. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-05,2017,2,February,5,Sunday,Iraq,Middle East & North Africa,Al Anbar,Hadithah district,34.139722,42.378056,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,0.0,1.0,0.6931471805599453,0,1,"02/05/2017: A suicide bomber in an explosives-laden vehicle was identified and killed by Iraqi Army soldiers before detonating at a checkpoint along the road between Baiji and Hadithah in Hadithah district, Al Anbar, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-06,2017,2,February,6,Monday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,5.0,1.0,6.0,1.9459101490553132,1,0,"02/06/2017: Assailants hiding among civilians opened fire on Iraqi Army soldiers in Al Muthanna neighborhood, Mosul, Nineveh, Iraq. At least five people, including two soldiers and three assailants, were killed and another soldier was injured in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-06,2017,2,February,6,Monday,Iraq,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,0.0,1.0,0.6931471805599453,1,0,"02/06/2017: An explosive device detonated in Sharwain, east of Baqubah, Diyala, Iraq. At least one Iraqi Volunteer Forces member was killed in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-06,2017,2,February,6,Monday,Iraq,Middle East & North Africa,Saladin,Baiji,34.92485,43.491413,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,3.0,4.0,1.6094379124341003,1,0,"02/06/2017: An explosive device detonated near an Iraqi Volunteer Forces vehicle in a village near Baiji, Saladin, Iraq. At least one member was killed and three other members were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-06,2017,2,February,6,Monday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Unknown,Explosives,2.0,0.0,2.0,1.0986122886681098,1,0,"02/06/2017: An explosive device detonated prematurely as assailants were planting it in a house in Az Zanjili neighborhood, Mosul, Nineveh, Iraq. At least two assailants were killed in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-07,2017,2,February,7,Tuesday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,12.0,0.0,12.0,2.5649493574615367,1,0,"02/07/2017: Assailants attacked Sumer neighborhood in Mosul, Nineveh, Iraq. At least 12 people, including two soldiers and 10 assailants, were killed in the ensuing clash with security forces. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-07,2017,2,February,7,Tuesday,Iraq,Middle East & North Africa,Al Anbar,Rutbah district,33.038056,40.284444,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,2.0,2.0,4.0,1.6094379124341003,1,0,"02/07/2017: An explosives-laden vehicle detonated near an Iraqi Armed Forces checkpoint in Sakkar, Rutbah district, Al Anbar, Iraq. At least two soldiers were killed and two other soldiers were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-07,2017,2,February,7,Tuesday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,2.0,3.0,1.3862943611198906,1,0,"02/07/2017: Assailants fired mortars that landed and detonated in Al-Sukar neighborhood, Mosul, Nineveh, Iraq. This was one of three projectiles attacks in different Mosul neighborhoods on the same day. At least one person was killed and six other people were injured across all three incidents. No group claimed responsibility; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-08,2017,2,February,8,Wednesday,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,3.0,5.0,8.0,2.1972245773362196,1,1,"02/08/2017: A suicide bomber detonated an explosives-laden vehicle near Iraqi Volunteer Forces posts in Dawr, Saladin, Iraq. Following the blast, additional assailants then fired a mortar at a residential compound in the area. In addition to the assailant, at least two volunteer fighters were killed and five other fighters were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-08,2017,2,February,8,Wednesday,Iraq,Middle East & North Africa,Kirkuk,Albu Muhammad,35.143172,44.446499,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,1.0,0.0,1.0,0.6931471805599453,1,0,"02/08/2017: A sniper shot and killed a Peshmerga member in Albu Muhammad, Daquq district, Kirkuk, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-08,2017,2,February,8,Wednesday,Iraq,Middle East & North Africa,Saladin,Dawr district,34.4575,43.798333,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,0.0,1.0,0.6931471805599453,0,1,"02/08/2017: A suicide bomber was identified and killed before targeting an Iraqi Army headquarters in Dawr district, Saladin, Iraq. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-08,2017,2,February,8,Wednesday,Iraq,Middle East & North Africa,Nineveh,Tall Abtah,35.944855,42.564484,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,11.0,0.0,11.0,2.4849066497880004,1,1,"02/08/2017: Assailants, including suicide bombers, attacked Tall Abtah village in Nineveh, Iraq. This was one of two coordinated incident in Tall Abtah within a short period of time. At least 22 people, including two soldiers and 20 assailants, were killed in the ensuing clashes with Iraqi Volunteer Forces members. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-08,2017,2,February,8,Wednesday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,NGO,Explosives,1.0,6.0,7.0,2.0794415416798357,1,0,"02/08/2017: An explosive device carried by a drone detonated in Jazair neighborhood, Mosul, Nineveh, Iraq. At least one person was killed and six other people, including humanitarian workers, were injured in the blast. This was one of three similar attacks in different Mosul neighborhoods on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-02-08,2017,2,February,8,Wednesday,Iraq,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,2.0,2.0,4.0,1.6094379124341003,1,0,"02/08/2017: An explosive device detonated near an Iraqi Army patrol along a highway west of Ramadi, Al Anbar, Iraq. At least two soldiers were killed and two other soldiers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-09,2017,2,February,9,Thursday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Educational Institution,Explosives,1.0,5.0,6.0,1.9459101490553132,1,0,"02/09/2017: Assailants fired shells at a school in the Al Muthanna neighborhood of Mosul, Nineveh, Iraq. At least one student was killed and five students were injured in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-09,2017,2,February,9,Thursday,Iraq,Middle East & North Africa,Al Anbar,Amiriyat al-Fallujah,33.163559,43.863106,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,3.0,2.0,5.0,1.791759469228055,1,1,"02/09/2017: A suicide bomber detonated an explosives-laden vehicle at a security checkpoint in Amiriyat al-Fallujah, Al Anbar, Iraq. In addition to the assailant, at least two soldiers were killed and two soldiers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-09,2017,2,February,9,Thursday,Iraq,Middle East & North Africa,Al Anbar,Kilu Miat wa Sittin,33.201393,41.698021,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,6.0,7.0,2.0794415416798357,1,0,"02/09/2017: An explosive device detonated targeting a military vehicle in Kilu Miat wa Sittin, Al Anbar, Iraq. At least one soldier was killed and six soldiers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-09,2017,2,February,9,Thursday,Iraq,Middle East & North Africa,Diyala,Kubba,33.910318,44.762091,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Police,Firearms,0.0,2.0,2.0,1.0986122886681098,1,0,"02/09/2017: Assailants opened fire on a joint security checkpoint in Kubba, Diyala, Iraq. Two police officers were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-10,2017,2,February,10,Friday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,2.0,7.0,9.0,2.302585092994046,1,1,"02/10/2017: A suicide bomber detonated an explosives-laden vehicle at a security checkpoint in the Nur neighborhood of Mosul, Nineveh, Iraq. In addition to the assailant, at least one soldier was killed and seven people, including soldiers and civilians, were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-10,2017,2,February,10,Friday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,5.0,14.0,19.0,2.995732273553991,1,0,"02/10/2017: An explosives-laden vehicle detonated in Alalam, Baghdad, Iraq. At least five people were killed and 14 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-11,2017,2,February,11,Saturday,Iraq,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Unknown,Explosives,1.0,1.0,2.0,1.0986122886681098,1,0,"02/11/2017: An explosives-laden vehicle detonated as security forces attempted to defuse it in Tikrit, Saladin, Iraq. The vehicle detonated as security forces were attempting to defuse it, killing one officer and injuring a second officer. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-11,2017,2,February,11,Saturday,Iraq,Middle East & North Africa,Diyala,Tawakol,34.053467,44.933075,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,3.0,4.0,1.6094379124341003,1,0,"02/11/2017: An explosive device detonated in Tawakol, Diyala, Iraq. At least one person was killed and three people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,0.0,4.0,4.0,1.6094379124341003,1,0,"02/12/2017: An explosive device carried by a drone detonated in the Nabi Yunus neighborhood of Mosul, Nineveh, Iraq. At least four civilians were injured in the blast. This was one of five coordinated attacks in the area on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Nineveh,Sheikh Muhammad,36.423756,42.983494,Islamic State of Iraq and the Levant (ISIL),Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,5.0,0.0,5.0,1.791759469228055,1,0,"02/12/2017: Assailants executed five civilians in Sheikh Muhammad, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Nineveh,Ayn Talawi,36.3825,42.216667,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,17.0,0.0,17.0,2.8903717578961645,1,1,"02/12/2017: Assailants, including suicide bombers in explosives-laden vehicles, attacked volunteer forces in Ayn Talawi, Nineveh, Iraq. This was one of three coordinated attacks in the area on the same day. At least 50 assailants were killed across the attacks. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Nineveh,Ayn al-Hisyan,36.318344,42.21035,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,17.0,0.0,17.0,2.8903717578961645,1,1,"02/12/2017: Assailants, including suicide bombers in explosives-laden vehicles, attacked volunteer forces in Ayn Talawi, Nineveh, Iraq. This was one of three coordinated attacks in the area on the same day. At least 50 assailants were killed across the attacks. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Nineveh,Ash Shariah,36.349444,42.265556,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,16.0,0.0,16.0,2.833213344056216,1,1,"02/12/2017: Assailants, including suicide bombers in explosives-laden vehicles, attacked volunteer forces in Ayn Talawi, Nineveh, Iraq. This was one of three coordinated attacks in the area on the same day. At least 50 assailants were killed across the attacks. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Nineveh,Al-Arbaj,36.158056,43.259444,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Police,Explosives,3.0,3.0,6.0,1.9459101490553132,1,1,"02/12/2017: A suicide bomber detonated an explosives-laden vehicle at a police headquarters in Al-Arbaj , Nineveh, Iraq. This was one of two coordinated attacks in the area on the same day. At least one police officer and five assailants were killed and six soldiers were injured across the ensuing clashes. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Nineveh,Al-Arbaj,36.158056,43.259444,Islamic State of Iraq and the Levant (ISIL),Unknown,Police,Unknown,4.0,3.0,7.0,2.0794415416798357,1,0,"02/12/2017: Assailants attacked police in al-Arbaj, Nineveh, Iraq. This was one of two coordinated attacks in the area on the same day. This was one of two coordinated attacks in the area on the same day. At least one police officer and five assailants were killed and six soldiers were injured across the ensuing clashes. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-12,2017,2,February,12,Sunday,Iraq,Middle East & North Africa,Al Anbar,Haqlaniyah,34.085258,42.360344,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,0.0,7.0,7.0,2.0794415416798357,1,0,"02/12/2017: Assailants fired rockets targeting Haqlaniyah, Al Anbar, Iraq. At least seven people were injured in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-13,2017,2,February,13,Monday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,4.0,5.0,9.0,2.302585092994046,1,0,"02/13/2017: An explosive device carried by a drone detonated in the Al-Masarif neighborhood of Mosul, Nineveh, Iraq. At least four people were killed and five people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-13,2017,2,February,13,Monday,Iraq,Middle East & North Africa,Nineveh,Albu Sayf,36.273106,43.159374,Islamic State of Iraq and the Levant (ISIL),Unknown,Military,Unknown,13.0,0.0,13.0,2.6390573296152584,0,0,"02/13/2017: Assailants attacked security positions in Albu Sayf, Nineveh, Iraq. Military forces repelled the assault, killing 13 assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-13,2017,2,February,13,Monday,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,0.0,3.0,3.0,1.3862943611198906,1,0,"02/13/2017: An explosive device detonated targeting a military patrol in Abu Ghraib, Al Anbar, Iraq. At least three soldiers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-14,2017,2,February,14,Tuesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,2.0,7.0,9.0,2.302585092994046,1,0,"02/14/2017: An explosives-laden vehicle detonated in Bayaa, Baghdad, Iraq. At least two people were killed and seven people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
